Species,Area,Units,Country,2013,2012,2011,2010,2009,2008,2007,2006
ETR,27_6_A,TLW,UK,0,0,0,0,0,14,0,0
ETR,27_6_A,TLW,UKM,0,0,0,0,0,14,0,0
ETR,27_7,TLW,UK,0,0,0,0,0,6,0,0
ETR,27_7,TLW,UKM,0,0,0,0,0,6,0,0
ETR,27_7_B,TLW,UK,0,0,0,0,0,1,0,0
ETR,27_7_B,TLW,UKM,0,0,0,0,0,1,0,0
ETR,27_7_J,TLW,UK,0,0,0,0,0,2,0,0
ETR,27_7_J,TLW,UKM,0,0,0,0,0,2,0,0
ETR,27_7_J_2,TLW,UK,0,0,0,0,0,2,0,0
ETR,27_7_J_2,TLW,UKM,0,0,0,0,0,2,0,0
ETR,27_7_K,TLW,UK,0,0,0,0,0,3,0,0
ETR,27_7_K,TLW,UKM,0,0,0,0,0,3,0,0
ETR,27_7_K_2,TLW,UK,0,0,0,0,0,3,0,0
ETR,27_7_K_2,TLW,UKM,0,0,0,0,0,3,0,0
ETR,27_8,TLW,FR,0,0,0,0,0,0,0,0
ETR,27_8_A,TLW,FR,0,0,0,0,0,0,0,0
ETX,27,TLW,ES,0,1,2,0,0,0,120,1
ETX,27,TLW,FR,0,0,0,0,0,0,0,0
ETX,27,TLW,NO,19,13,4,9,0,0,0,0
ETX,27,TLW,UK,0,0,0,0,0,0,8,0
ETX,27,TLW,UKM,0,0,0,0,0,0,0,0
ETX,27_2,TLW,NO,3,12,4,9,0,0,0,0
ETX,27_2_A,TLW,NO,3,12,4,9,0,0,0,0
ETX,27_2_A_2,TLW,NO,3,12,4,9,0,0,0,0
ETX,27_3,TLW,NO,1,1,0,0,0,0,0,0
ETX,27_3_A,TLW,NO,1,1,0,0,0,0,0,0
ETX,27_4,TLW,FR,0,0,0,0,0,0,0,0
ETX,27_4,TLW,NO,15,0,0,0,0,0,0,0
ETX,27_4,TLW,UK,0,0,0,0,0,0,0,0
ETX,27_4,TLW,UKM,0,0,0,0,0,0,0,0
ETX,27_4_A,TLW,NO,15,0,0,0,0,0,0,0
ETX,27_4_A,TLW,UK,0,0,0,0,0,0,0,0
ETX,27_4_A,TLW,UKM,0,0,0,0,0,0,0,0
ETX,27_4_AB,TLW,UK,0,0,0,0,0,0,0,0
ETX,27_4_AB,TLW,UKM,0,0,0,0,0,0,0,0
ETX,27_4_B,TLW,UK,0,0,0,0,0,0,0,0
ETX,27_4_C,TLW,FR,0,0,0,0,0,0,0,0
ETX,27_5,TLW,UK,0,0,0,0,0,0,0,0
ETX,27_5,TLW,UKM,0,0,0,0,0,0,0,0
ETX,27_5_B,TLW,UK,0,0,0,0,0,0,0,0
ETX,27_5_B,TLW,UKM,0,0,0,0,0,0,0,0
ETX,27_5_B_NK,TLW,UK,0,0,0,0,0,0,0,0
ETX,27_6,TLW,UK,0,0,0,0,0,0,8,0
ETX,27_6,TLW,UKM,0,0,0,0,0,0,0,0
ETX,27_6_A,TLW,UK,0,0,0,0,0,0,0,0
ETX,27_6_B,TLW,UK,0,0,0,0,0,0,8,0
ETX,27_6_B,TLW,UKM,0,0,0,0,0,0,0,0
ETX,27_6_B_1,TLW,UK,0,0,0,0,0,0,8,0
ETX,27_6_B_NK,TLW,UK,0,0,0,0,0,0,0,0
ETX,27_7,TLW,UK,0,0,0,0,0,0,0,0
ETX,27_7_B,TLW,UK,0,0,0,0,0,0,0,0
ETX,27_7_BC,TLW,UK,0,0,0,0,0,0,0,0
ETX,27_7_C,TLW,UK,0,0,0,0,0,0,0,0
ETX,27_7_C_NK,TLW,UK,0,0,0,0,0,0,0,0
ETX,27_7_J,TLW,UK,0,0,0,0,0,0,0,0
ETX,27_7_J_NK,TLW,UK,0,0,0,0,0,0,0,0
ETX,27_7_K,TLW,UK,0,0,0,0,0,0,0,0
ETX,27_7_K_NK,TLW,UK,0,0,0,0,0,0,0,0
ETX,27_8,TLW,ES,0,1,2,0,0,0,80,0
ETX,27_8_C,TLW,ES,0,1,2,0,0,0,80,0
ETX,27_9,TLW,ES,0,0,0,0,0,0,40,1
ETX,27_9_A,TLW,ES,0,0,0,0,0,0,40,0
ETX,27_9_B,TLW,ES,0,0,0,0,0,0,0,1
ETX,27_9_B_NK,TLW,ES,0,0,0,0,0,0,0,1
EZS,27,TLW,ES,0,0,0,0,0,0,0,0
EZS,27_9,TLW,ES,0,0,0,0,0,0,0,0
EZS,27_9_A,TLW,ES,0,0,0,0,0,0,0,0
FAL,27,TLW,ES,0,1,0,0,0,0,0,0
FAL,27,TLW,PT,0,0,0,0,0,0,0,0
FAL,27_10,TLW,PT,0,0,0,0,0,0,0,0
FAL,27_10_A,TLW,PT,0,0,0,0,0,0,0,0
FAL,27_10_A_1,TLW,PT,0,0,0,0,0,0,0,0
FAL,27_10_A_2,TLW,PT,0,0,0,0,0,0,0,0
FAL,27_9,TLW,ES,0,1,0,0,0,0,0,0
FAL,27_9,TLW,PT,0,0,0,0,0,0,0,0
FAL,27_9_A,TLW,ES,0,1,0,0,0,0,0,0
FAL,27_9_A,TLW,PT,0,0,0,0,0,0,0,0
FAM,27,TLW,IE,0,0,0,0,0,0,0,0
FAM,27_7,TLW,IE,0,0,0,0,0,0,0,0
FAM,27_7_J,TLW,IE,0,0,0,0,0,0,0,0
FAM,27_7_J_2,TLW,IE,0,0,0,0,0,0,0,0
FAV,27,TLW,ES,0,0,0,0,0,0,0,0
FAV,27_9,TLW,ES,0,0,0,0,0,0,0,0
FAV,27_9_A,TLW,ES,0,0,0,0,0,0,0,0
FBM,27,TLW,DK,1,0,1,0,0,0,1,0
FBM,27,TLW,FI,1250,1023,951,951,796,778,531,555
FBM,27,TLW,LT,2,0,1,0,1,1,2,1
FBM,27,TLW,LV,23,33,38,61,34,31,0,0
FBM,27,TLW,NL,6,2,3,0,0,0,1,0
FBM,27,TLW,PL,617,545,651,590,843,566,682,670
FBM,27,TLW,SE,0,0,0,0,0,0,0,0
FBM,27_3,TLW,DK,0,0,0,0,0,0,0,0
FBM,27_3,TLW,FI,1250,1023,951,951,796,778,531,555
FBM,27_3,TLW,LT,2,0,1,0,1,1,2,1
FBM,27_3,TLW,LV,23,33,38,61,34,31,0,0
FBM,27_3,TLW,PL,617,545,651,590,843,566,682,670
FBM,27_3,TLW,SE,0,0,0,0,0,0,0,0
FBM,27_3_A,TLW,DK,0,0,0,0,0,0,0,0
FBM,27_3_B,TLW,DK,0,0,0,0,0,0,0,0
FBM,27_3_BC,TLW,DK,0,0,0,0,0,0,0,0
FBM,27_3_B_23,TLW,DK,0,0,0,0,0,0,0,0
FBM,27_3_C,TLW,DK,0,0,0,0,0,0,0,0
FBM,27_3_C_22,TLW,DK,0,0,0,0,0,0,0,0
FBM,27_3_D,TLW,FI,1250,1023,951,951,796,778,531,555
FBM,27_3_D,TLW,LT,2,0,1,0,1,1,2,1
FBM,27_3_D,TLW,LV,23,33,38,61,34,31,0,0
FBM,27_3_D,TLW,PL,617,545,651,590,843,566,682,670
FBM,27_3_D,TLW,SE,0,0,0,0,0,0,0,0
FBM,27_3_D_24,TLW,PL,484,431,499,455,728,462,509,503
FBM,27_3_D_25,TLW,PL,6,12,41,24,7,6,3,1
FBM,27_3_D_26,TLW,LT,2,0,1,0,1,0,0,0
FBM,27_3_D_26,TLW,LV,1,1,1,1,1,1,0,0
FBM,27_3_D_26,TLW,PL,128,102,111,111,108,99,170,167
FBM,27_3_D_27,TLW,FI,0,0,0,0,0,0,0,0
FBM,27_3_D_28,TLW,LV,22,32,37,60,33,31,0,0
FBM,27_3_D_28_1,TLW,LV,19,29,0,0,0,0,0,0
FBM,27_3_D_28_2,TLW,LV,3,3,0,0,0,0,0,0
FBM,27_3_D_28_NK,TLW,LV,0,0,37,60,33,31,0,0
FBM,27_3_D_29,TLW,FI,164,127,129,154,214,206,162,152
FBM,27_3_D_30,TLW,FI,416,241,235,152,194,193,193,194
FBM,27_3_D_31,TLW,FI,208,188,138,89,78,74,40,38
FBM,27_3_D_32,TLW,FI,462,467,449,555,311,305,136,171
FBM,27_3_D_NK,TLW,LT,0,0,0,0,0,1,2,1
FBM,27_4,TLW,DK,1,0,0,0,0,0,1,0
FBM,27_4,TLW,NL,6,2,3,0,0,0,1,0
FBM,27_4_B,TLW,DK,1,0,0,0,0,0,1,0
FBM,27_4_C,TLW,NL,6,2,3,0,0,0,1,0
FBR,27,TLW,DE,274,296,305,204,327,278,241,268
FBR,27,TLW,DK,0,0,0,0,0,0,0,0
FBR,27,TLW,EE,0,0,0,0,0,42,9,6
FBR,27,TLW,LT,0,0,0,1,0,0,0,0
FBR,27,TLW,LV,0,0,0,0,0,0,35,0
FBR,27,TLW,PL,0,0,0,0,0,0,0,0
FBR,27,TLW,RU,1547,1515,1564,1424,1378,1339,1383,1375
FBR,27,TLW,SE,4,2,4,2,12,2,10,7
FBR,27_2,TLW,SE,0,0,0,0,0,0,0,0
FBR,27_2_A,TLW,SE,0,0,0,0,0,0,0,0
FBR,27_3,TLW,DE,274,296,305,204,327,278,241,268
FBR,27_3,TLW,DK,0,0,0,0,0,0,0,0
FBR,27_3,TLW,EE,0,0,0,0,0,42,9,6
FBR,27_3,TLW,LT,0,0,0,1,0,0,0,0
FBR,27_3,TLW,LV,0,0,0,0,0,0,35,0
FBR,27_3,TLW,PL,0,0,0,0,0,0,0,0
FBR,27_3,TLW,RU,1547,1515,1564,1424,1378,1339,1383,1375
FBR,27_3,TLW,SE,4,2,4,2,12,2,10,7
FBR,27_3_A,TLW,DK,0,0,0,0,0,0,0,0
FBR,27_3_B,TLW,DK,0,0,0,0,0,0,0,0
FBR,27_3_B,TLW,SE,0,0,0,0,0,0,0,0
FBR,27_3_BC,TLW,DE,0,0,0,0,0,0,0,4
FBR,27_3_BC,TLW,DK,0,0,0,0,0,0,0,0
FBR,27_3_BC,TLW,SE,0,0,0,0,0,0,0,0
FBR,27_3_BC_NK,TLW,DE,0,0,0,0,0,0,0,0
FBR,27_3_B_23,TLW,DK,0,0,0,0,0,0,0,0
FBR,27_3_C,TLW,DE,0,0,0,0,0,0,0,4
FBR,27_3_C,TLW,DK,0,0,0,0,0,0,0,0
FBR,27_3_C_22,TLW,DE,0,0,0,0,0,0,0,4
FBR,27_3_C_22,TLW,DK,0,0,0,0,0,0,0,0
FBR,27_3_D,TLW,DE,274,296,305,204,327,278,241,265
FBR,27_3_D,TLW,DK,0,0,0,0,0,0,0,0
FBR,27_3_D,TLW,EE,0,0,0,0,0,42,9,6
FBR,27_3_D,TLW,LT,0,0,0,1,0,0,0,0
FBR,27_3_D,TLW,LV,0,0,0,0,0,0,35,0
FBR,27_3_D,TLW,PL,0,0,0,0,0,0,0,0
FBR,27_3_D,TLW,RU,1547,1515,1564,1424,1378,1339,1383,1375
FBR,27_3_D,TLW,SE,4,2,4,2,12,2,10,7
FBR,27_3_D_24,TLW,DE,274,296,305,204,327,278,241,265
FBR,27_3_D_24,TLW,DK,0,0,0,0,0,0,0,0
FBR,27_3_D_24,TLW,PL,0,0,0,0,0,0,0,0
FBR,27_3_D_25,TLW,SE,0,0,0,0,1,0,0,0
FBR,27_3_D_26,TLW,LT,0,0,0,1,0,0,0,0
FBR,27_3_D_26,TLW,RU,1391,1373,1414,1314,1312,1278,1312,1275
FBR,27_3_D_27,TLW,SE,2,1,2,1,9,2,7,1
FBR,27_3_D_28,TLW,EE,0,0,0,0,0,28,6,3
FBR,27_3_D_28,TLW,LV,0,0,0,0,0,0,35,0
FBR,27_3_D_28_1,TLW,EE,0,0,0,0,0,28,0,0
FBR,27_3_D_28_NK,TLW,EE,0,0,0,0,0,0,6,3
FBR,27_3_D_28_NK,TLW,LV,0,0,0,0,0,0,35,0
FBR,27_3_D_29,TLW,EE,0,0,0,0,0,9,0,0
FBR,27_3_D_29,TLW,SE,0,0,1,1,1,0,2,3
FBR,27_3_D_30,TLW,SE,1,1,1,1,1,1,1,2
FBR,27_3_D_31,TLW,SE,0,0,0,0,0,0,0,0
FBR,27_3_D_32,TLW,EE,0,0,0,0,0,4,3,3
FBR,27_3_D_32,TLW,RU,156,142,150,110,66,61,71,100
FBR,27_4,TLW,DE,0,0,0,0,0,0,0,0
FBR,27_4,TLW,DK,0,0,0,0,0,0,0,0
FBR,27_4,TLW,SE,0,0,0,0,0,0,0,0
FBR,27_4_AB,TLW,DE,0,0,0,0,0,0,0,0
FBR,27_4_AB,TLW,DK,0,0,0,0,0,0,0,0
FBR,27_4_B,TLW,DK,0,0,0,0,0,0,0,0
FBR,27_5,TLW,DE,0,0,0,0,0,0,0,0
FBR,27_5_A,TLW,DE,0,0,0,0,0,0,0,0
FBU,27,TLW,DE,4,5,2,3,1,1,0,1
FBU,27,TLW,EE,3,2,2,1,1,1,3,3
FBU,27,TLW,FI,146,84,94,102,110,88,215,225
FBU,27,TLW,LT,0,0,0,0,0,0,0,0
FBU,27,TLW,LV,0,0,0,0,0,0,0,0
FBU,27,TLW,PL,12,13,11,8,9,12,11,12
FBU,27,TLW,RU,22,15,17,12,13,19,17,14
FBU,27,TLW,SE,1,1,1,1,2,1,1,3
FBU,27_3,TLW,DE,4,5,2,3,1,1,0,1
FBU,27_3,TLW,EE,3,2,2,1,1,1,3,3
FBU,27_3,TLW,FI,146,84,94,102,110,88,215,225
FBU,27_3,TLW,LT,0,0,0,0,0,0,0,0
FBU,27_3,TLW,LV,0,0,0,0,0,0,0,0
FBU,27_3,TLW,PL,12,13,11,8,9,12,11,12
FBU,27_3,TLW,RU,22,15,17,12,13,19,17,14
FBU,27_3,TLW,SE,1,1,1,1,2,1,1,3
FBU,27_3_BC,TLW,DE,1,1,0,2,0,0,0,1
FBU,27_3_BC_NK,TLW,DE,0,0,0,0,0,0,0,0
FBU,27_3_C,TLW,DE,0,0,0,0,0,0,0,1
FBU,27_3_C_22,TLW,DE,1,1,0,2,0,0,0,1
FBU,27_3_D,TLW,DE,2,4,2,1,0,0,0,1
FBU,27_3_D,TLW,EE,3,2,2,1,1,1,3,3
FBU,27_3_D,TLW,FI,146,84,94,102,110,88,215,225
FBU,27_3_D,TLW,LT,0,0,0,0,0,0,0,0
FBU,27_3_D,TLW,LV,0,0,0,0,0,0,0,0
FBU,27_3_D,TLW,PL,12,13,11,8,9,12,11,12
FBU,27_3_D,TLW,RU,22,15,17,12,13,19,17,14
FBU,27_3_D,TLW,SE,1,1,1,1,2,1,1,3
FBU,27_3_D_24,TLW,DE,2,4,2,1,0,0,0,1
FBU,27_3_D_24,TLW,PL,9,11,10,6,8,10,9,11
FBU,27_3_D_25,TLW,PL,0,0,0,0,0,0,0,0
FBU,27_3_D_26,TLW,LT,0,0,0,0,0,0,0,0
FBU,27_3_D_26,TLW,PL,3,3,1,2,0,2,2,1
FBU,27_3_D_26,TLW,RU,15,11,14,10,12,18,16,12
FBU,27_3_D_27,TLW,FI,0,0,0,0,0,0,0,0
FBU,27_3_D_27,TLW,SE,0,0,0,1,0,1,0,0
FBU,27_3_D_28,TLW,EE,0,0,0,0,0,0,1,1
FBU,27_3_D_28,TLW,LV,0,0,0,0,0,0,0,0
FBU,27_3_D_28,TLW,SE,0,0,0,0,0,0,0,0
FBU,27_3_D_28_1,TLW,EE,0,0,0,0,0,0,0,0
FBU,27_3_D_28_2,TLW,EE,0,0,0,0,0,0,0,0
FBU,27_3_D_28_2,TLW,LV,0,0,0,0,0,0,0,0
FBU,27_3_D_28_NK,TLW,EE,0,0,0,0,0,0,1,1
FBU,27_3_D_29,TLW,EE,2,1,1,1,1,1,2,2
FBU,27_3_D_29,TLW,FI,33,13,14,16,37,35,22,22
FBU,27_3_D_29,TLW,SE,0,0,0,0,0,0,0,0
FBU,27_3_D_30,TLW,FI,25,15,16,21,28,17,111,121
FBU,27_3_D_30,TLW,SE,0,0,0,0,0,0,0,0
FBU,27_3_D_31,TLW,FI,39,42,35,35,23,21,23,26
FBU,27_3_D_31,TLW,SE,1,1,0,0,1,0,1,2
FBU,27_3_D_32,TLW,EE,0,0,0,0,0,0,0,0
FBU,27_3_D_32,TLW,FI,49,15,29,30,23,15,60,56
FBU,27_3_D_32,TLW,RU,7,4,3,2,1,1,1,2
FBU,27_3_D_NK,TLW,DE,0,0,0,0,0,0,0,0
FBU,27_4,TLW,DE,0,0,0,0,0,0,0,0
FBU,27_4_AB,TLW,DE,0,0,0,0,0,0,0,0
FCC,27,TLW,DE,3,3,4,4,3,0,0,0
FCC,27,TLW,DK,0,0,0,0,0,0,0,0
FCC,27,TLW,EE,0,0,0,51,6,6,0,0
FCC,27,TLW,LT,0,0,0,0,0,0,0,0
FCC,27,TLW,LV,3,3,2,5,1,2,4,0
FCC,27,TLW,PL,28,16,12,16,15,18,10,8
FCC,27,TLW,PT,0,0,0,0,0,0,0,0
FCC,27,TLW,RU,0,0,5,4,18,4,24,16
FCC,27_3,TLW,DE,3,3,4,4,3,0,0,0
FCC,27_3,TLW,DK,0,0,0,0,0,0,0,0
FCC,27_3,TLW,EE,0,0,0,51,6,6,0,0
FCC,27_3,TLW,LT,0,0,0,0,0,0,0,0
FCC,27_3,TLW,LV,3,3,2,5,1,2,4,0
FCC,27_3,TLW,PL,28,16,12,16,15,18,10,8
FCC,27_3,TLW,RU,0,0,5,4,18,4,24,16
FCC,27_3_B,TLW,DK,0,0,0,0,0,0,0,0
FCC,27_3_BC,TLW,DE,0,0,0,0,0,0,0,0
FCC,27_3_BC,TLW,DK,0,0,0,0,0,0,0,0
FCC,27_3_C,TLW,DE,0,0,0,0,0,0,0,0
FCC,27_3_C,TLW,DK,0,0,0,0,0,0,0,0
FCC,27_3_C_22,TLW,DK,0,0,0,0,0,0,0,0
FCC,27_3_D,TLW,DE,3,3,4,4,3,0,0,0
FCC,27_3_D,TLW,DK,0,0,0,0,0,0,0,0
FCC,27_3_D,TLW,EE,0,0,0,51,6,6,0,0
FCC,27_3_D,TLW,LT,0,0,0,0,0,0,0,0
FCC,27_3_D,TLW,LV,3,3,2,5,1,2,4,0
FCC,27_3_D,TLW,PL,28,16,12,16,15,18,10,8
FCC,27_3_D,TLW,RU,0,0,5,4,18,4,24,16
FCC,27_3_D_24,TLW,DE,3,3,4,4,3,0,0,0
FCC,27_3_D_24,TLW,PL,1,0,1,1,0,1,0,0
FCC,27_3_D_25,TLW,PL,0,0,0,0,0,0,0,0
FCC,27_3_D_26,TLW,PL,27,16,11,15,15,18,9,8
FCC,27_3_D_26,TLW,RU,0,0,5,3,17,2,23,16
FCC,27_3_D_28,TLW,EE,0,0,0,23,5,5,0,0
FCC,27_3_D_28,TLW,LV,3,3,2,5,1,2,4,0
FCC,27_3_D_28_1,TLW,EE,0,0,0,0,4,5,0,0
FCC,27_3_D_28_1,TLW,LV,2,3,0,0,0,0,0,0
FCC,27_3_D_28_2,TLW,EE,0,0,0,0,0,0,0,0
FCC,27_3_D_28_2,TLW,LV,0,0,0,0,0,0,0,0
FCC,27_3_D_28_NK,TLW,EE,0,0,0,23,0,0,0,0
FCC,27_3_D_28_NK,TLW,LV,0,0,2,5,1,2,4,0
FCC,27_3_D_29,TLW,EE,0,0,0,23,1,1,0,0
FCC,27_3_D_32,TLW,EE,0,0,0,6,1,1,0,0
FCC,27_3_D_32,TLW,RU,0,0,0,1,1,2,1,0
FCC,27_4,TLW,DK,0,0,0,0,0,0,0,0
FCC,27_4_AB,TLW,DK,0,0,0,0,0,0,0,0
FCC,27_4_B,TLW,DK,0,0,0,0,0,0,0,0
FCC,27_9,TLW,PT,0,0,0,0,0,0,0,0
FCG,27,TLW,PL,0,0,0,0,0,0,0,0
FCG,27_3,TLW,PL,0,0,0,0,0,0,0,0
FCG,27_3_D,TLW,PL,0,0,0,0,0,0,0,0
FCG,27_3_D_24,TLW,PL,0,0,0,0,0,0,0,0
FCP,27,TLW,DE,0,0,1,0,0,0,0,0
FCP,27,TLW,DK,0,0,0,0,0,0,0,0
FCP,27,TLW,EE,0,0,0,57,0,1,0,0
FCP,27,TLW,FR,0,1,5,3,1,0,0,0
FCP,27,TLW,LV,0,0,0,0,0,0,0,0
FCP,27,TLW,PL,1,0,1,1,0,0,0,0
FCP,27,TLW,PT,0,0,0,0,0,0,0,0
FCP,27,TLW,SE,0,0,0,0,0,0,0,0
FCP,27_10,TLW,PT,0,0,0,0,0,0,0,0
FCP,27_3,TLW,DE,0,0,1,0,0,0,0,0
FCP,27_3,TLW,DK,0,0,0,0,0,0,0,0
FCP,27_3,TLW,EE,0,0,0,57,0,1,0,0
FCP,27_3,TLW,LV,0,0,0,0,0,0,0,0
FCP,27_3,TLW,PL,1,0,1,1,0,0,0,0
FCP,27_3,TLW,SE,0,0,0,0,0,0,0,0
FCP,27_3_B,TLW,DK,0,0,0,0,0,0,0,0
FCP,27_3_BC,TLW,DE,0,0,0,0,0,0,0,0
FCP,27_3_BC,TLW,DK,0,0,0,0,0,0,0,0
FCP,27_3_B_23,TLW,DK,0,0,0,0,0,0,0,0
FCP,27_3_C,TLW,DE,0,0,0,0,0,0,0,0
FCP,27_3_C,TLW,DK,0,0,0,0,0,0,0,0
FCP,27_3_C_22,TLW,DE,0,0,0,0,0,0,0,0
FCP,27_3_C_22,TLW,DK,0,0,0,0,0,0,0,0
FCP,27_3_D,TLW,DE,0,0,1,0,0,0,0,0
FCP,27_3_D,TLW,DK,0,0,0,0,0,0,0,0
FCP,27_3_D,TLW,EE,0,0,0,57,0,1,0,0
FCP,27_3_D,TLW,LV,0,0,0,0,0,0,0,0
FCP,27_3_D,TLW,PL,1,0,1,1,0,0,0,0
FCP,27_3_D,TLW,SE,0,0,0,0,0,0,0,0
FCP,27_3_D_24,TLW,DE,0,0,1,0,0,0,0,0
FCP,27_3_D_24,TLW,DK,0,0,0,0,0,0,0,0
FCP,27_3_D_24,TLW,PL,0,0,0,1,0,0,0,0
FCP,27_3_D_26,TLW,PL,1,0,1,0,0,0,0,0
FCP,27_3_D_28,TLW,EE,0,0,0,41,0,1,0,0
FCP,27_3_D_28,TLW,LV,0,0,0,0,0,0,0,0
FCP,27_3_D_28_1,TLW,EE,0,0,0,0,0,1,0,0
FCP,27_3_D_28_1,TLW,LV,0,0,0,0,0,0,0,0
FCP,27_3_D_28_NK,TLW,EE,0,0,0,41,0,0,0,0
FCP,27_3_D_28_NK,TLW,LV,0,0,0,0,0,0,0,0
FCP,27_3_D_29,TLW,EE,0,0,0,12,0,0,0,0
FCP,27_3_D_31,TLW,SE,0,0,0,0,0,0,0,0
FCP,27_3_D_32,TLW,EE,0,0,0,3,0,0,0,0
FCP,27_3_D_NK,TLW,DE,0,0,0,0,0,0,0,0
FCP,27_4,TLW,DK,0,0,0,0,0,0,0,0
FCP,27_4,TLW,FR,0,0,1,0,0,0,0,0
FCP,27_4_AB,TLW,DK,0,0,0,0,0,0,0,0
FCP,27_4_B,TLW,DK,0,0,0,0,0,0,0,0
FCP,27_4_C,TLW,FR,0,0,1,0,0,0,0,0
FCP,27_7,TLW,FR,0,0,4,2,1,0,0,0
FCP,27_7_D,TLW,FR,0,0,3,1,1,0,0,0
FCP,27_7_E,TLW,FR,0,0,0,0,0,0,0,0
FCP,27_7_G,TLW,FR,0,0,0,0,0,0,0,0
FCP,27_7_H,TLW,FR,0,0,1,1,0,0,0,0
FCP,27_8,TLW,FR,0,0,0,1,0,0,0,0
FCP,27_8_A,TLW,FR,0,0,0,1,0,0,0,0
FCP,27_8_B,TLW,FR,0,0,0,0,0,0,0,0
FCP,27_9,TLW,PT,0,0,0,0,0,0,0,0
FCP,27_9_A,TLW,PT,0,0,0,0,0,0,0,0
FCP,27_9_NK,TLW,PT,0,0,0,0,0,0,0,0
FCP,27_NK,TLW,FR,0,0,0,0,0,0,0,0
FCY,27,TLW,DE,0,0,0,0,0,0,0,0
FCY,27,TLW,EE,154,219,136,0,2,96,0,102
FCY,27,TLW,LT,0,0,0,0,0,0,0,0
FCY,27,TLW,LV,0,0,0,0,0,0,0,31
FCY,27,TLW,PT,0,0,0,0,0,0,0,0
FCY,27,TLW,RU,6,3,3,2,531,0,500,381
FCY,27,TLW,SE,0,0,0,0,0,0,0,0
FCY,27_2,TLW,SE,0,0,0,0,0,0,0,0
FCY,27_2_A,TLW,SE,0,0,0,0,0,0,0,0
FCY,27_3,TLW,DE,0,0,0,0,0,0,0,0
FCY,27_3,TLW,EE,154,219,136,0,2,96,0,102
FCY,27_3,TLW,LT,0,0,0,0,0,0,0,0
FCY,27_3,TLW,LV,0,0,0,0,0,0,0,31
FCY,27_3,TLW,RU,5,3,3,2,531,0,500,381
FCY,27_3,TLW,SE,0,0,0,0,0,0,0,0
FCY,27_3_BC,TLW,DE,0,0,0,0,0,0,0,0
FCY,27_3_BC,TLW,SE,0,0,0,0,0,0,0,0
FCY,27_3_C,TLW,DE,0,0,0,0,0,0,0,0
FCY,27_3_D,TLW,DE,0,0,0,0,0,0,0,0
FCY,27_3_D,TLW,EE,154,219,136,0,2,96,0,102
FCY,27_3_D,TLW,LT,0,0,0,0,0,0,0,0
FCY,27_3_D,TLW,LV,0,0,0,0,0,0,0,31
FCY,27_3_D,TLW,RU,5,3,3,2,531,0,500,381
FCY,27_3_D,TLW,SE,0,0,0,0,0,0,0,0
FCY,27_3_D_26,TLW,RU,0,0,2,0,513,0,475,352
FCY,27_3_D_28,TLW,EE,93,159,86,0,0,58,0,71
FCY,27_3_D_28,TLW,LV,0,0,0,0,0,0,0,31
FCY,27_3_D_28_1,TLW,EE,92,105,84,0,0,58,0,0
FCY,27_3_D_28_2,TLW,EE,1,54,2,0,0,0,0,0
FCY,27_3_D_28_NK,TLW,EE,0,0,0,0,0,0,0,71
FCY,27_3_D_28_NK,TLW,LV,0,0,0,0,0,0,0,31
FCY,27_3_D_29,TLW,EE,51,48,42,0,0,28,0,21
FCY,27_3_D_32,TLW,EE,10,11,8,0,2,10,0,10
FCY,27_3_D_32,TLW,RU,5,3,1,2,18,0,25,29
FCY,27_4,TLW,SE,0,0,0,0,0,0,0,0
FCY,27_9,TLW,PT,0,0,0,0,0,0,0,0
FID,27,TLW,DE,0,0,0,0,0,0,0,0
FID,27,TLW,EE,7,4,6,6,10,12,9,8
FID,27,TLW,FI,57,67,77,64,253,257,211,212
FID,27,TLW,LT,0,0,0,0,0,0,0,0
FID,27,TLW,LV,0,0,0,0,0,0,0,0
FID,27,TLW,SE,1,0,0,0,0,0,0,0
FID,27_3,TLW,DE,0,0,0,0,0,0,0,0
FID,27_3,TLW,EE,7,4,6,6,10,12,9,8
FID,27_3,TLW,FI,57,67,77,64,253,257,211,212
FID,27_3,TLW,LT,0,0,0,0,0,0,0,0
FID,27_3,TLW,LV,0,0,0,0,0,0,0,0
FID,27_3,TLW,SE,1,0,0,0,0,0,0,0
FID,27_3_B,TLW,SE,0,0,0,0,0,0,0,0
FID,27_3_BC,TLW,DE,0,0,0,0,0,0,0,0
FID,27_3_BC,TLW,SE,0,0,0,0,0,0,0,0
FID,27_3_BC_NK,TLW,DE,0,0,0,0,0,0,0,0
FID,27_3_C,TLW,DE,0,0,0,0,0,0,0,0
FID,27_3_C_22,TLW,DE,0,0,0,0,0,0,0,0
FID,27_3_D,TLW,DE,0,0,0,0,0,0,0,0
FID,27_3_D,TLW,EE,7,4,6,6,10,12,9,8
FID,27_3_D,TLW,FI,57,67,77,64,253,257,211,212
FID,27_3_D,TLW,LT,0,0,0,0,0,0,0,0
FID,27_3_D,TLW,LV,0,0,0,0,0,0,0,0
FID,27_3_D,TLW,SE,1,0,0,0,0,0,0,0
FID,27_3_D_24,TLW,DE,0,0,0,0,0,0,0,0
FID,27_3_D_25,TLW,SE,0,0,0,0,0,0,0,0
FID,27_3_D_26,TLW,LT,0,0,0,0,0,0,0,0
FID,27_3_D_26,TLW,LV,0,0,0,0,0,0,0,0
FID,27_3_D_27,TLW,SE,0,0,0,0,0,0,0,0
